domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,screenshot_path_banner,screenshot_path_manage,notes
pttep.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:03:39.803Z,"https://validate.perfdrive.com/4448b7250a2ba91d43bf86c72044f503/?ssa=68b8178e-2928-4fda-aa8f-9abd561dd329&ssb=62271267709&ssc=https%3A%2F%2Fwww.pttep.com%2F&ssi=5a7ce941-c58r-4559-97e5-0e6abadb231c&ssk=support@shieldsquare.com&ssm=76684519147587318103516617859584&ssn=7de528463a6751b8f9818641992f19832f7c65d828fa-1526-41ab-acf1c5&sso=57f326fe-fd7399ad51279eb176aa4ce8dbbb11e7ff0c889672906f0d&ssp=21576408961770847519177084701448958&ssq=47039412582022653711225820904077655500844&ssr=MTg0LjIyLjguNzE=&sst=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20HeadlessChrome/145.0.7632.6%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwNzExOTM4ZGEtZDg2OS00MDQ2LWE4N2QtMDA3MWE3NGVkMWNmMS0xNzcwODI1ODIwNDMxMC1lMmY1YzJkYzIzMDhiYTBkMTAiLCJyZCI6InB0dGVwLmNvbSIsIl9fdXptZiI6IjdmOTAwMDY1ZDgyOGZhLTE1MjYtNDFhYi1hNmZlLWZkNzM5OWFkNTEyNzEtMTc3MDgyNTgyMDQzMTAtMDAyZGZlZjE2ZWQzYTAwOGI5ODEwIn0=",ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/pttep.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/pttep.com/desktop/run2_interstitial_step1_before.png; 
pttep.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:03:44.538Z,"https://validate.perfdrive.com/4448b7250a2ba91d43bf86c72044f503/?ssa=910cfb4f-55c9-48cf-b88e-fce9a3c9a2ad&ssb=64269263876&ssc=https%3A%2F%2Fwww.pttep.com%2Fintro-page&ssi=1757498b-c58r-4431-9e1c-d3250742d93b&ssk=support@shieldsquare.com&ssm=47344849415378346167926600938786&ssn=bbb8524c04d23a62617cf38dd39978a2eb5ae6a32955-f4a8-4060-81c432&sso=ba2f0996-dd0849d8e524c01ac9843950b302d0561f624343bfe0c13c&ssp=60560941251770878892177080000987957&ssq=02936342582572361451625825925309374039033&ssr=MTg0LjIyLjguNzE=&sst=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2017_0%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,%20like%20Gecko)%20Version/17.0%20Mobile/15E148%20Safari/604.1&ssu=&ssv=&ssw=&ssx=eyJyZCI6InB0dGVwLmNvbSIsIl9fdXptZiI6IjdmOTAwMGU2YTMyOTU1LWY0YTgtNDA2MC04OTk2LWRkMDg0OWQ4ZTUyNDEtMTc3MDgyNTgyNTE4MjMzNC0wMDIxZGVjMjZjYzE4YjNhYTE3MTYiLCJ1em14IjoiN2Y5MDAwMWFkZDJmY2UtNGI5Ny00OTE1LWJlOTMtMWZmNDJhM2NkYmI0MS0xNzcwODI1ODI1MTgyMzM0LThiNzM3NWU5YjI4ZTA0NWExNiJ9",ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/pttep.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/pttep.com/mobile/run1_interstitial_step1_before.png; 
pttep.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:03:47.465Z,"https://validate.perfdrive.com/4448b7250a2ba91d43bf86c72044f503/?ssa=96fb28fc-14c1-4e38-8de1-efbca7610d01&ssb=21869298526&ssc=https%3A%2F%2Fwww.pttep.com%2Fintro-page&ssi=e238dec5-c58r-4c9c-9756-871a2c9d66dd&ssk=support@shieldsquare.com&ssm=33122997226547403168345609227338&ssn=07810eb792fec63e1559b5a777961043c9e0dbd68017-925f-4051-b721f9&sso=261c7a51-9b834759f0a358f471c9422b8bcfe7a098230614b698d530&ssp=11113618901770841672177089514130433&ssq=60773232582859131539125828413070530983868&ssr=MTg0LjIyLjguNzE=&sst=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2017_0%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,%20like%20Gecko)%20Version/17.0%20Mobile/15E148%20Safari/604.1&ssu=&ssv=&ssw=&ssx=eyJyZCI6InB0dGVwLmNvbSIsIl9fdXptZiI6IjdmOTAwMGRiZDY4MDE3LTkyNWYtNDA1MS1iYTUxLTliODM0NzU5ZjBhMzEtMTc3MDgyNTgyODA1MjMzMS0wMDI5ODE1ZDUxNmMzODM2NWIyMTYiLCJ1em14IjoiN2Y5MDAwOGM0NTJkZWUtMDI3MC00ODlmLTkyNzYtYzFjMmIyNGYwZWI4MS0xNzcwODI1ODI4MDUyMzMxLThlMWI1M2E4ZTE3OGJmNWYxNiJ9",ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/pttep.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/pttep.com/mobile/run2_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:03:52.988Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bgrimm.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/bgrimm.com/desktop/run1_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:03:55.485Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bgrimm.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/bgrimm.com/desktop/run2_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:01.332Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bgrimm.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/bgrimm.com/mobile/run1_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:03.685Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bgrimm.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/bgrimm.com/mobile/run2_interstitial_step1_before.png; 
gulf.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:04:10.495Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gulf.co.th/desktop/run1_banner.png,evidence/gulf.co.th/desktop/run1_manage.png,interstitial_step1_before=evidence/gulf.co.th/desktop/run1_interstitial_step1_before.png; 
gulf.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:04:15.963Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gulf.co.th/desktop/run2_banner.png,evidence/gulf.co.th/desktop/run2_manage.png,interstitial_step1_before=evidence/gulf.co.th/desktop/run2_interstitial_step1_before.png; 
gulf.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:20.591Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gulf.co.th/mobile/run1_banner.png,evidence/gulf.co.th/mobile/run1_manage.png,interstitial_step1_before=evidence/gulf.co.th/mobile/run1_interstitial_step1_before.png; 
pttplc.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:03:30.313Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://pttplc.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gulf.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:25.664Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gulf.co.th/mobile/run2_banner.png,evidence/gulf.co.th/mobile/run2_manage.png,interstitial_step1_before=evidence/gulf.co.th/mobile/run2_interstitial_step1_before.png; 
ea.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:04:30.378Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ea.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:04:29.754Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ea.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:34.744Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ea.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:34.968Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:04:34.970Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:04:34.970Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:35.027Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:35.116Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:04:35.118Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:04:35.118Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:35.185Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:35.379Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ratch.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:04:35.380Z,https://ratch.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/ratch.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/ratch.co.th/desktop/run1_interstitial_step1_before.png; 
ratch.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:04:35.381Z,https://ratch.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/ratch.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/ratch.co.th/desktop/run2_interstitial_step1_before.png; 
ratch.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:35.442Z,https://www.ratch.co.th/en/intro-page,ok,,1,,OneTrust,en,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/ratch.co.th/mobile/run1_banner.png,evidence/ratch.co.th/mobile/run1_manage.png,interstitial_step1_before=evidence/ratch.co.th/mobile/run1_interstitial_step1_before.png; 
egco.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:04:42.004Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/egco.com/desktop/run1_banner.png,evidence/egco.com/desktop/run1_manage.png,interstitial_step1_before=evidence/egco.com/desktop/run1_interstitial_step1_before.png; 
ratch.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:42.002Z,https://www.ratch.co.th/en/intro-page,ok,,1,,OneTrust,en,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/ratch.co.th/mobile/run2_banner.png,evidence/ratch.co.th/mobile/run2_manage.png,interstitial_step1_before=evidence/ratch.co.th/mobile/run2_interstitial_step1_before.png; 
egco.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:04:48.081Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/egco.com/desktop/run2_banner.png,evidence/egco.com/desktop/run2_manage.png,interstitial_step1_before=evidence/egco.com/desktop/run2_interstitial_step1_before.png; 
bcpg.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:05:01.221Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
bcpg.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:05:01.322Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
bcpg.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:05:01.380Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
bcpg.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:05:01.434Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
egco.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:04:54.727Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/egco.com/mobile/run1_banner.png,evidence/egco.com/mobile/run1_manage.png,interstitial_step1_before=evidence/egco.com/mobile/run1_interstitial_step1_before.png; 
egco.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:04:55.805Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/egco.com/mobile/run2_banner.png,evidence/egco.com/mobile/run2_manage.png,interstitial_step1_before=evidence/egco.com/mobile/run2_interstitial_step1_before.png; 
irpc.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:05:01.489Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/irpc.co.th/desktop/run1_banner.png,evidence/irpc.co.th/desktop/run1_manage.png,interstitial_step1_before=evidence/irpc.co.th/desktop/run1_interstitial_step1_before.png; 
irpc.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:05:07.555Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/irpc.co.th/desktop/run2_banner.png,evidence/irpc.co.th/desktop/run2_manage.png,interstitial_step1_before=evidence/irpc.co.th/desktop/run2_interstitial_step1_before.png; 
irpc.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:05:09.749Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/irpc.co.th/mobile/run1_banner.png,evidence/irpc.co.th/mobile/run1_manage.png,interstitial_step1_before=evidence/irpc.co.th/mobile/run1_interstitial_step1_before.png; 
bts.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:05:21.697Z,https://www.bts.co.th/index.html,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bts.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/bts.co.th/desktop/run1_interstitial_step1_before.png; 
bts.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:05:23.763Z,https://www.bts.co.th/index.html,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bts.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/bts.co.th/desktop/run2_interstitial_step1_before.png; 
bts.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:05:28.790Z,https://www.bts.co.th/index.html,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bts.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/bts.co.th/mobile/run1_interstitial_step1_before.png; 
irpc.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:05:18.863Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/irpc.co.th/mobile/run2_banner.png,evidence/irpc.co.th/mobile/run2_manage.png,interstitial_step1_before=evidence/irpc.co.th/mobile/run2_interstitial_step1_before.png; 
bts.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:05:30.770Z,https://www.bts.co.th/index.html,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/bts.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/bts.co.th/mobile/run2_interstitial_step1_before.png; 
btsgroup.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:05:35.279Z,https://www.btsgroup.co.th/intro-page,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/btsgroup.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/btsgroup.co.th/desktop/run1_interstitial_step1_before.png; 
btsgroup.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:05:35.744Z,https://www.btsgroup.co.th/intro-page,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/btsgroup.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/btsgroup.co.th/desktop/run2_interstitial_step1_before.png; 
btsgroup.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:05:37.426Z,https://www.btsgroup.co.th/intro-page,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/btsgroup.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/btsgroup.co.th/mobile/run1_interstitial_step1_before.png; 
bemplc.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:05:43.351Z,https://www.bemplc.co.th/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/bemplc.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/bemplc.co.th/desktop/run1_interstitial_step1_before.png; 
btsgroup.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:05:43.045Z,https://www.btsgroup.co.th/intro-page,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/btsgroup.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/btsgroup.co.th/mobile/run2_interstitial_step1_before.png; 
bemplc.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:05:44.773Z,https://www.bemplc.co.th/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/bemplc.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/bemplc.co.th/desktop/run2_interstitial_step1_before.png; 
bemplc.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:05:50.379Z,https://www.bemplc.co.th/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/bemplc.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/bemplc.co.th/mobile/run1_interstitial_step1_before.png; 
bemplc.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:05:50.635Z,https://www.bemplc.co.th/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/bemplc.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/bemplc.co.th/mobile/run2_interstitial_step1_before.png; 
mrta.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:05:51.590Z,https://www.mrta.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/mrta.co.th/desktop/run1_banner.png,evidence/mrta.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/mrta.co.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/mrta.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/mrta.co.th/desktop/run1_interstitial_step2_before.png; "
mrta.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:06:02.153Z,https://www.mrta.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/mrta.co.th/mobile/run1_banner.png,evidence/mrta.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/mrta.co.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/mrta.co.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/mrta.co.th/mobile/run1_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/mrta.co.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/mrta.co.th/mobile/run1_interstitial_step3_before.png; "
