domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
pttep.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:05:06.613Z,"https://validate.perfdrive.com/4448b7250a2ba91d43bf86c72044f503/?ssa=40f6ace7-8939-4e83-bdbc-35e5271cb60e&ssb=66289238548&ssc=https%3A%2F%2Fwww.pttep.com%2F&ssi=acce1776-c58r-4af5-99b3-99e7fcab24d9&ssk=support@shieldsquare.com&ssm=56851446043201311104378641429963&ssn=9a527e125e92826ee7dfecb4eea27f7487fbcfd6ff0e-30d2-4a12-b93060&sso=1b7e8e9c-0c6f9d23ca60ba65894c2038bb1fe2950d11dd84b5df2d88&ssp=07508505801770929173177097279071323&ssq=98382769870776920848398707174098398663848&ssr=MTg0LjIyLjE3LjE0NA==&sst=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20HeadlessChrome/145.0.7632.6%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6InB0dGVwLmNvbSIsIl9fdXptZiI6IjdmOTAwMGNmZDZmZjBlLTMwZDItNGExMi1iZTljLTBjNmY5ZDIzY2E2MDEtMTc3MDk5ODcwNzU3NzAtMDAyZDZhMGY1MWFhNDJlMzAxZDEwIiwidXpteCI6IjdmOTAwMGNmZTRmOWE2LTUxOTUtNGRhYi1iZjIxLTgxZWIxYmM4NzA3MTEtMTc3MDk5ODcwNzU3NzAtNzFkODk5NzJkZjQ4MTUwNTEwIn0=",ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/pttep.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/pttep.com/desktop/run2_interstitial_step1_before.png; 
pttep.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:05:07.299Z,"https://validate.perfdrive.com/4448b7250a2ba91d43bf86c72044f503/?ssa=ef3ade20-4394-449a-84ab-25ae24266b1f&ssb=56622257826&ssc=https%3A%2F%2Fwww.pttep.com%2Fintro-page&ssi=409a4c6a-c58r-4d57-836d-bfc00c30cb10&ssk=support@shieldsquare.com&ssm=24692085102376729161329129650501&ssn=0b641b116aada6662f4daa05303d60a6d37ec7bb1ca4-b379-47c9-bb52a2&sso=0302b4fb-57fdf601e1fe600fc70226424cce5f0d812aad84eea5358c&ssp=41812493701770909468177091556880501&ssq=30921329870838420705598708527381097873056&ssr=MTg0LjIyLjE3LjE0NA==&sst=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2017_0%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,%20like%20Gecko)%20Version/17.0%20Mobile/15E148%20Safari/604.1&ssu=&ssv=&ssw=&ssx=eyJyZCI6InB0dGVwLmNvbSIsIl9fdXptZiI6IjdmOTAwMGM3YmIxY2E0LWIzNzktNDdjOS1iNGZiLTU3ZmRmNjAxZTFmZTEtMTc3MDk5ODcwODM1MjUzNy0wMDIwZDc5YjNkODk1ZjI3ZWNmMTYiLCJ1em14IjoiN2Y5MDAwN2ZlNDU2YTEtNDE3My00NGIxLTk5N2QtMTYxY2U3M2E2MTcxMS0xNzcwOTk4NzA4MzUyNTM3LTFjMTQ3NWJhMjhhYjdhY2YxNiJ9",ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/pttep.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/pttep.com/mobile/run1_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:05:19.026Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bgrimm.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/bgrimm.com/desktop/run1_interstitial_step1_before.png; 
pttep.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:05:18.626Z,"https://validate.perfdrive.com/4448b7250a2ba91d43bf86c72044f503/?ssa=0d729bf9-751a-4128-8d74-9c26ad451dda&ssb=02632228007&ssc=https%3A%2F%2Fwww.pttep.com%2Fth&ssi=436d5296-c58r-4bc0-bbcf-15c4a2bc0052&ssk=support@shieldsquare.com&ssm=52243347267788862135043109376555&ssn=9a4683f929057dccd0d6efafd3c7a356575ed624afdd-271b-4c92-9e3a88&sso=3e07c64e-e6227db9042475343121c3e777eb78b7bba5b52224f598de&ssp=30413001121770916673177096404578466&ssq=22813709872037292157098720541597905833123&ssr=MTg0LjIyLjE3LjE0NA==&sst=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2017_0%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,%20like%20Gecko)%20Version/17.0%20Mobile/15E148%20Safari/604.1&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBkNjI0YWZkZC0yNzFiLTRjOTItOTY0ZS1lNjIyN2RiOTA0MjQxLTE3NzA5OTg3MjAxMzUzMzUtMDAyM2NiZjk4NzgxZjFmNjhiNTEzIiwicmQiOiJwdHRlcC5jb20iLCJ1em14IjoiN2Y5MDAwNDUwZWE1OGEtOGI0ZC00M2VhLWEzNDgtNDc4MWQ1ZWE2MjE1MS0xNzcwOTk4NzIwMTM1MzM2LTgzYWI0OTllZmI4NzAzMDAxMyJ9",ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/pttep.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/pttep.com/mobile/run2_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:05:36.280Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bgrimm.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/bgrimm.com/desktop/run2_interstitial_step1_before.png; 
bgrimm.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:05:36.781Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bgrimm.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/bgrimm.com/mobile/run1_interstitial_step1_before.png; 
pttplc.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:04:51.071Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://pttplc.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
bgrimm.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:05:47.005Z,https://bgrimm.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bgrimm.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/bgrimm.com/mobile/run2_interstitial_step1_before.png; 
gulf.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:05:48.660Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/gulf.co.th/desktop/run1_banner.png,evidence/gulf.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/gulf.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/gulf.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/gulf.co.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step2_after=evidence/gulf.co.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/gulf.co.th/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step3_after=evidence/gulf.co.th/desktop/run1_interstitial_step3_after.png; "
gulf.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:05:51.660Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/gulf.co.th/desktop/run2_banner.png,evidence/gulf.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/gulf.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/gulf.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/gulf.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/search; interstitial_clicked=""""; interstitial_step2_after=evidence/gulf.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/gulf.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step3_after=evidence/gulf.co.th/desktop/run2_interstitial_step3_after.png; "
ea.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:08:49.771Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gulf.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:06:07.986Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/gulf.co.th/mobile/run1_banner.png,evidence/gulf.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/gulf.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/gulf.co.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/gulf.co.th/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/search; interstitial_clicked=""""; interstitial_step2_after=evidence/gulf.co.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/gulf.co.th/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step3_after=evidence/gulf.co.th/mobile/run1_interstitial_step3_after.png; "
ea.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:08:54.833Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ea.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:08:55.457Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ea.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:08:57.144Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ea.co.th/
Call log:
[2m  - navigating to ""http://ea.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:08:59.033Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:08:59.995Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:09:01.025Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
banpu.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:09:01.226Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://banpu.com/
Call log:
[2m  - navigating to ""http://banpu.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:09:01.731Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:09:02.057Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:09:02.822Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gpscgroup.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:09:03.278Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gpscgroup.com/
Call log:
[2m  - navigating to ""http://gpscgroup.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gulf.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:08:38.795Z,https://www.gulf.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/gulf.co.th/mobile/run2_banner.png,evidence/gulf.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/gulf.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/gulf.co.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/gulf.co.th/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step2_after=evidence/gulf.co.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/gulf.co.th/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.gulf.co.th/th/home; interstitial_clicked=""""; interstitial_step3_after=evidence/gulf.co.th/mobile/run2_interstitial_step3_after.png; "
ratch.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:09:04.109Z,https://ratch.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/ratch.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/ratch.co.th/desktop/run1_interstitial_step1_before.png; 
ratch.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:09:04.420Z,https://ratch.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/ratch.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/ratch.co.th/desktop/run2_interstitial_step1_before.png; 
ratch.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:09:10.602Z,https://www.ratch.co.th/en/privacy-notice#otnotice-section-b5061faf-5e5e-4241-9ffb-d4a2b027e94d,ok,,1,,OneTrust,en,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/ratch.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/ratch.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ratch.co.th/en/privacy-notice#otnotice-section-b5061faf-5e5e-4241-9ffb-d4a2b027e94d; interstitial_clicked=""""; interstitial_step1_after=evidence/ratch.co.th/mobile/run1_interstitial_step1_after.png; "
ratch.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:09:11.858Z,https://www.ratch.co.th/en/privacy-notice#otnotice-section-b5061faf-5e5e-4241-9ffb-d4a2b027e94d,ok,,1,,OneTrust,en,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/ratch.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/ratch.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ratch.co.th/en/privacy-notice#otnotice-section-b5061faf-5e5e-4241-9ffb-d4a2b027e94d; interstitial_clicked=""""; interstitial_step1_after=evidence/ratch.co.th/mobile/run2_interstitial_step1_after.png; "
egco.com,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:09:12.356Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/egco.com/desktop/run1_banner.png,evidence/egco.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/egco.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.egco.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/egco.com/desktop/run1_interstitial_step1_after.png; "
egco.com,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:09:23.584Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/egco.com/desktop/run2_banner.png,evidence/egco.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/egco.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.egco.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/egco.com/desktop/run2_interstitial_step1_after.png; "
egco.com,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:09:23.800Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/egco.com/mobile/run1_banner.png,evidence/egco.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/egco.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.egco.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/egco.com/mobile/run1_interstitial_step1_after.png; "
bcpg.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:09:39.531Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
bcpg.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:09:40.038Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
bcpg.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:09:40.111Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
bcpg.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:09:40.172Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://bcpg.co.th/
Call log:
[2m  - navigating to ""http://bcpg.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
egco.com,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:09:29.386Z,https://www.egco.com/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/egco.com/mobile/run2_banner.png,evidence/egco.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/egco.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.egco.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/egco.com/mobile/run2_interstitial_step1_after.png; "
irpc.co.th,TELCO_UTIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T16:09:43.510Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/irpc.co.th/mobile/run1_banner.png,evidence/irpc.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/irpc.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://irpc.co.th/#; interstitial_clicked=""""; interstitial_step1_after=evidence/irpc.co.th/mobile/run1_interstitial_step1_after.png; "
irpc.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:09:40.276Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/irpc.co.th/desktop/run2_banner.png,evidence/irpc.co.th/desktop/run2_manage.png,interstitial_step1_before=evidence/irpc.co.th/desktop/run2_interstitial_step1_before.png; 
irpc.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:09:40.224Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/irpc.co.th/desktop/run1_banner.png,evidence/irpc.co.th/desktop/run1_manage.png,interstitial_step1_before=evidence/irpc.co.th/desktop/run1_interstitial_step1_before.png; 
bts.co.th,TELCO_UTIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T16:10:00.234Z,https://www.bts.co.th/index.html,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bts.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/bts.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.bts.co.th/index.html; interstitial_clicked=""""; interstitial_step1_after=evidence/bts.co.th/desktop/run2_interstitial_step1_after.png; "
bts.co.th,TELCO_UTIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T16:10:00.228Z,https://www.bts.co.th/index.html,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bts.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/bts.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.bts.co.th/index.html; interstitial_clicked=""""; interstitial_step1_after=evidence/bts.co.th/desktop/run1_interstitial_step1_after.png; "
irpc.co.th,TELCO_UTIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T16:09:57.460Z,https://irpc.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/irpc.co.th/mobile/run2_banner.png,evidence/irpc.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/irpc.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://irpc.co.th/#; interstitial_clicked=""""; interstitial_step1_after=evidence/irpc.co.th/mobile/run2_interstitial_step1_after.png; "
